Date,regime,volatility,drawdown,strategy_ret,failure,failure_prob_Logistic Regression,failure_prob_Random Forest,failure_prob_XGBoost
2023-03-21,0,0.0126868149740014,-0.1654706564101572,0.0,0,0.41276587232857265,0.3129646579055302,0.07193699
2023-03-22,2,0.013338051941809,-0.1792096997410762,-0.0164632237757136,0,0.4392351612031024,0.5193509462903425,0.62868077
2023-03-23,0,0.0124950218676468,-0.1767600275058775,0.0,0,0.5303127118669698,0.5425946896481391,0.35846153
2023-03-24,0,0.012635842064833,-0.1721171127379596,0.0,0,0.43277083276813755,0.3113450552538561,0.036193732
2023-03-27,0,0.0119843908212751,-0.1707536274521281,0.0016469543057482,0,0.42647792699755716,0.35029605820090204,0.19886993
2023-03-28,0,0.011982107222757,-0.1720587314619089,-0.0015738434957162,0,0.4602672146547865,0.43377192635115913,0.5257486
2023-03-29,0,0.0113407896034518,-0.1602711090050191,0.0142372688798364,0,0.4034927818420974,0.3388816033372762,0.07103345
2023-03-30,0,0.0103176631682934,-0.1554718321795354,0.0057152693886679,0,0.34110227029728224,0.2932934979550711,0.066988975
2023-03-31,0,0.0106016191677303,-0.1432797654161943,0.0144365424717638,0,0.31353926635076723,0.3265678619167143,0.11352865
2023-04-03,1,0.0100365379224401,-0.1401108887951214,0.0036988464765423,0,0.2566899001783317,0.28914212384407884,0.07432575
2023-04-04,1,0.0099441940490395,-0.1450956419675355,-0.0057969720833299,0,0.3197419316192254,0.2796882271678566,0.054407842
2023-04-05,1,0.0092251383954672,-0.1472263803965142,-0.0024923705312281,0,0.28648954443557956,0.2653697996445393,0.04165526
2023-04-06,1,0.0083843161590931,-0.1441741645293283,0.0035791630944272,0,0.2610425224976457,0.13928420014654552,0.031066602
2023-04-10,1,0.008249014129474,-0.1433215026841644,0.0009963029974375,0,0.2556654498369847,0.09623038021290042,0.03463969
2023-04-11,1,0.0077340830353123,-0.1433569284628316,-4.1352477946232646e-05,0,0.25475490482340496,0.10671294260942747,0.02935432
2023-04-12,1,0.0059873092607972,-0.1468990482375929,-0.0041348840520069,0,0.23498780793388305,0.09168170086662364,0.02567338
2023-04-13,1,0.0066120976735639,-0.1355846347810905,0.0132626899936381,0,0.22834974548139908,0.08711374523845684,0.012809301
2023-04-14,1,0.0067410504559968,-0.1373734330073585,-0.0020693734728036,0,0.21909764561364795,0.07257846985771345,0.013981713
2023-04-17,1,0.0067307345947567,-0.1345214542282143,0.0033061569029655,0,0.2671410573960368,0.12366349402525034,0.022298153
2023-04-18,1,0.006632118718706,-0.1337812794101404,0.0008552202959737,0,0.24160960443728366,0.09713162912638335,0.042654328
2023-04-19,1,0.0058681617495079,-0.1338542687299807,-8.42619976980652e-05,0,0.2305228108396111,0.07441695349698495,0.035172142
2023-04-20,1,0.0061566745399219,-0.1390100429028575,-0.0059525481529729,0,0.26074897720163537,0.1005755377628093,0.018251961
2023-04-21,1,0.0048824822913087,-0.1382324063418251,0.0009031888869577,0,0.23308624624189406,0.07628640945317676,0.017022269
2023-04-24,1,0.00479438395005,-0.1374985430130541,0.0008515791660903,0,0.20803312244517613,0.07828444803351632,0.018126007
2023-04-25,1,0.0062793188529529,-0.151135431835661,-0.0158108588827732,0,0.2894501852300937,0.1419927691217604,0.009734436
2023-04-26,1,0.0063226365400398,-0.1543960795471608,-0.0038411871973298,0,0.32801698199546836,0.14302230132011537,0.0077361166
2023-04-27,0,0.0082747747540936,-0.1378508666336501,0.019566149722497,0,0.35232348760152454,0.22478954491191677,0.049309272
2023-04-28,1,0.0085277937193187,-0.1307353750322573,0.0082532027534605,0,0.24933100106968842,0.20131377201217643,0.025275497
2023-05-01,1,0.008531765214573,-0.1310710037456653,-0.0003861064902076,0,0.28706204978954936,0.20409485747385017,0.01486219
2023-05-02,1,0.0090940792520873,-0.1411386435693304,-0.0115862629364003,0,0.37385602380578264,0.30699045529752234,0.40897137
2023-05-03,1,0.0085030331749554,-0.1471492173498769,-0.0,0,0.4014215049042447,0.32433265657326893,0.16545439
2023-05-04,1,0.0086660078818875,-0.1533057188709967,-0.0,0,0.37736008257275244,0.31946865817217707,0.021115644
2023-05-05,0,0.0101130584205879,-0.137663252524214,0.0,0,0.3950778105449054,0.33900910712724747,0.2060907
2023-05-08,1,0.010110358376421,-0.1372733653624449,0.0004521286642489,0,0.3046599937417188,0.26371554244143575,0.027623616
2023-05-09,1,0.0101761539639394,-0.1412241540695617,-0.0045794212772585,0,0.3729109074406755,0.3268933209174332,0.123715505
2023-05-10,1,0.0101330901734683,-0.1373734330073585,0.0044839652634049,0,0.3654582953873294,0.24650705800397787,0.09751633
2023-05-11,1,0.0101426973257919,-0.1388369859381036,-0.0016966239932159,0,0.39805305044278766,0.2958487898809128,0.082173444
2023-05-12,1,0.010147799266134,-0.1402004712239352,-0.0,0,0.41195997958336655,0.39143798642757954,0.5578437
2023-05-15,1,0.0091101848806872,-0.1376570428331257,0.0,0,0.3559478831527566,0.31502449738274213,0.19057101
2023-05-16,1,0.0092416594328038,-0.1431567931730045,-0.0,0,0.36752119166105435,0.31271304000959643,0.2851716
2023-05-17,1,0.0082263497609844,-0.1329682170704408,0.0,0,0.293213683398944,0.13286663628082485,0.024686562
2023-05-18,1,0.0083191280627494,-0.1247790597000719,0.0094450486494266,0,0.22700867014099482,0.0809866963879841,0.0047827745
2023-05-19,1,0.0083328162314899,-0.1260445133052811,-0.0014458676054706,0,0.27514343975108774,0.12116583919324578,0.025538566
2023-05-22,1,0.0075862756146386,-0.1259090198817003,0.0001550346964389,0,0.2688523110972709,0.10094167242420485,0.0232056
2023-05-23,1,0.0080129256131423,-0.1357180922403802,-0.0112220267475501,0,0.32442712831595577,0.17977847724152415,0.1506274
2023-05-24,1,0.0080208275742001,-0.1420434261003496,-0.0073186003353533,0,0.36212702588526113,0.24571965647784366,0.16115686
2023-05-25,1,0.0067019034536425,-0.1345298016818083,0.0087575812659024,0,0.263416613175954,0.19004523209709567,0.079227015
2023-05-26,1,0.0075222155728677,-0.1232362059601836,0.0130490867779973,0,0.21187884261981985,0.08332429361008999,0.03743946
2023-05-30,1,0.007349854535423,-0.1232216488155014,1.660326849850513e-05,0,0.21924543417382314,0.08931603088830023,0.016935645
2023-05-31,1,0.0075620871663366,-0.1285775582782053,-0.0061086242098339,0,0.2887328509283798,0.12173799035068465,0.067529485
2023-06-01,1,0.0078971724241092,-0.1199901662924734,0.0098544535630327,0,0.2870994281846991,0.1141647561384751,0.080231585
2023-06-02,1,0.0085490334859488,-0.1071997296239421,0.0145344247059655,0,0.22471262825008903,0.13978963043791923,0.07595453
2023-06-05,1,0.0086410982028406,-0.10898852785021,-0.0020035816359177,0,0.24147738133883623,0.1401059138723733,0.021547988
2023-06-06,1,0.0082679447603974,-0.1068911792356073,0.0023538963079141,0,0.2628626126964753,0.11567151124166714,0.023987547
2023-06-07,1,0.0080303081519782,-0.1102957187233893,-0.0038120096998572,0,0.2576780471096217,0.0929137856599469,0.0701467
2023-06-08,1,0.0078390687865805,-0.1047896568942077,0.0061886426142414,0,0.23857635122822574,0.10960003151448935,0.026100134
2023-06-09,1,0.0077909580651012,-0.1037619021199987,0.001148059539441,0,0.22270422159546652,0.09324146397098683,0.01961918
2023-06-12,1,0.0080212857833321,-0.0954079334402553,0.0093211488102371,0,0.2364466975335339,0.0946596080398878,0.06496301
2023-06-13,1,0.0070431051084949,-0.089136858028647,0.0069324899514737,0,0.18435456799436747,0.08036777033987778,0.014049009
2023-06-14,1,0.0063593196133961,-0.0883904735194849,0.0008194255259321,0,0.19093774048485687,0.0944506091961619,0.018163066
2023-06-15,1,0.0066023041045538,-0.077288767432308,0.0121781374203466,0,0.1791747898038051,0.0918343387758337,0.015657997
2023-06-16,1,0.0064683268618125,-0.0806766120129019,-0.0036716195284263,0,0.18678539980484354,0.0832397328671455,0.0050305063
2023-06-20,1,0.0067774111287536,-0.0850297072639642,-0.0047351076976228,0,0.23555726613381117,0.09123770087834952,0.013373268
2023-06-21,1,0.0066908319144609,-0.089828984089448,-0.0052452815830036,0,0.2398723313494021,0.08792993040008543,0.012710962
2023-06-22,1,0.0064117370499711,-0.0864515229267393,0.0037107984144384,0,0.2329142252017269,0.07819096970190831,0.010075922
2023-06-23,1,0.0059887669220853,-0.0934482160117393,-0.0076588087666845,0,0.23258780048776692,0.09470851979967969,0.009488984
2023-06-26,1,0.0061233105703464,-0.0975157672709578,-0.0044868382932564,0,0.28421370053186007,0.13133485369801298,0.014655377
